,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:38.011205897Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:39.011116288Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:40.011899299Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:41.011505068Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:42.011911711Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:43.011599075Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:44.011733398Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:45.011235718Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:46.011684132Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:47.01147322Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:48.011765707Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:49.011146011Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:50.011365391Z,0,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:51.011882008Z,0.49767654107340764,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:52.011726931Z,0.49767654107340764,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:53.011794579Z,0.48200601298736867,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:54.011414509Z,0.48200601298736867,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:55.010976792Z,1.2838043805588084,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:56.010979915Z,2.3664604043975506,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:57.010880335Z,2.3664604043975506,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:58.011804716Z,3.687983053480681,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:42:59.010992002Z,3.687983053480681,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:43:00.010875608Z,4.47217194194565,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:43:01.011844639Z,5.571965154757054,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:43:02.01119471Z,5.571965154757054,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:43:03.01102991Z,6.6518685837391605,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:43:04.011160373Z,8.33092844367432,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:43:05.011655049Z,9.287549149954629,output,dimmer_output
,,0,2021-05-18T17:42:38Z,2021-05-18T19:12:03Z,2021-05-18T17:43:06.011553482Z,9.287549149954629,output,dimmer_output
